"_cached_page_id","_template","_type","best_seller","captions","course_name","current_price","field1","hours_video","hours_video_precise","language","last_updated","num_articles","num_lectures","num_ratings","original_price","rating","students_enrolled","supplemental_resources","url"
"7ff226535a30e2ee53574ded8330ae7b2d80f1e5","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Data Analytics with Excel PivotTables 2016","Current price: 10 €","/data-analytics-with-excel-pivottables-2016,/data-analytics-with-excel-pivottables-2016","1 hour on-demand video","52:28","English","Last updated 9/2016","9 Supplemental Resources","8 Lectures","4.2 (225 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 60 €","","2,979 students enrolled","Full lifetime access","https://www.udemy.com/data-analytics-with-excel-pivottables-2016/"
"8a4231e2a2477385ab09706f1d3bdd2761b2882a","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","The Data Analyst Skills Training course (DAST) with Excel","Current price: 10 €","/the-data-analyst-skills-training-course-dast-with-excel","6 hours on-demand video","06:12:22","English","Last updated 11/2017","10 Articles","66 Lectures","4.5 (52 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 50 €","","681 students enrolled","13 Supplemental Resources","https://www.udemy.com/the-data-analyst-skills-training-course-dast-with-excel/"
"9aaed1ba05de37a06ebb318f5b0e23a3e25fbacc","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","The Comprehensive Statistics and Data Science with R Course","Current price: 10 €","/comprcourse","19.5 hours on-demand video","19:40:46","English","Last updated 8/2016","1 Supplemental Resource","219 Lectures","4.1 (104 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 175 €","","1,700 students enrolled","Full lifetime access","https://www.udemy.com/comprcourse/"
"5cbeb92a1fa54cc0e8226ab5e3cbfc08acda9cf7","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Data Mining with R: Go from Beginner to Advanced!","Current price: 10 €","/data-mining-with-r-go-from-beginner-to-advanced","12 hours on-demand video","11:54:08","English","Last updated 1/2016","2 Supplemental Resources","80 Lectures","4.0 (183 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 175 €","","2,811 students enrolled","Full lifetime access","https://www.udemy.com/data-mining-with-r-go-from-beginner-to-advanced/"
"d0a163391a951290cae012d62f5f4f203892e607","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","Best Seller","English [Auto-generated]","Certificate in QlikSense Analytics Development","Current price: 10 €","/is-my-startup-doing-ok","13 hours on-demand video","13:06:03","English","Last updated 8/2017","5 Supplemental Resources","77 Lectures","4.4 (558 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 175 €","4.4","2,529 students enrolled","Full lifetime access","https://www.udemy.com/is-my-startup-doing-ok/"
"af6347251d1bb786ad26e3bc95d4f772f4534a91","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Essential Excel for Business Analysts and Consultants","Current price: 10 €","/essential-excel-for-business-analysts-and-consultants","3 hours on-demand video","03:02:20","English","Last updated 9/2017","1 Article","49 Lectures","4.3 (119 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 90 €","","2,417 students enrolled","65 Supplemental Resources","https://www.udemy.com/essential-excel-for-business-analysts-and-consultants/"
"d2f0091364d786eaa2371b3e3f20be161d2c3b23","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","R Shiny Interactive Web Apps - Next Level Data Visualization","Current price: 10 €","/r-shiny-web-apps-data-visualization","3 hours on-demand video","02:53:21","English","Last updated 7/2017","4 Articles","30 Lectures","4.2 (147 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 95 €","","933 students enrolled","1 Supplemental Resource","https://www.udemy.com/r-shiny-web-apps-data-visualization/"
"830bde0cbacc0b8cca0d13d2989c1488f18574a1","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Tableau Interview Q&A: Tableau For Data Science Careers","Current price: 10 €","/tableau-interview,/tableau-interview","2.5 hours on-demand video","02:31:50","English","Last updated 11/2015","Full lifetime access","31 Lectures","4.4 (198 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 140 €","","2,153 students enrolled","Access on mobile and TV","https://www.udemy.com/tableau-interview/"
"3aa4e68caeb076b3d2989e0c67a766eefa3b872a","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","","Powerful Reports and Dashboards with Microsoft Power BI","Current price: 10 €","/powerful-reports-and-dashboards-with-microsoft-powerbi","5.5 hours on-demand video","05:38:15","English","Last updated 10/2017","20 Articles","69 Lectures","4.5 (519 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 100 €","","2,772 students enrolled","8 Supplemental Resources","https://www.udemy.com/powerful-reports-and-dashboards-with-microsoft-powerbi/"
"e0be802b0fdfc251472aa743118042f0488e0a84","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Data Analytics: SQL for newbs, beginners and marketers","Current price: 10 €","/sql-for-marketers-data-analytics-data-science-big-data","1 hour on-demand video","01:04:11","English","Last updated 10/2017","Full lifetime access","25 Lectures","4.3 (235 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 60 €","","1,807 students enrolled","Access on mobile and TV","https://www.udemy.com/sql-for-marketers-data-analytics-data-science-big-data/"
"8a92a2f24d71430cd085a1a33d7628aadf649cc3","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Tableau Data Analytics - Must See Introduction to Analytics","Current price: 10 €","/tableau-data-analytics-must-see-introduction-to-analytics","1 hour on-demand video","44:42","English","Last updated 1/2016","Full lifetime access","6 Lectures","4.1 (567 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 20 €","","5,151 students enrolled","Access on mobile and TV","https://www.udemy.com/tableau-data-analytics-must-see-introduction-to-analytics/"
"af14fe88570ae22d4faeb0d062a09db0c1087314","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Power BI Desktop Masterclass - Data Analysis for Everyone","Current price: 10 €","/power-bi-desktop-masterclass-data-analysis-for-everyone","3 hours on-demand video","03:01:06","English","Last updated 5/2017","11 Articles","44 Lectures","4.1 (107 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 150 €","","1,758 students enrolled","3 Supplemental Resources","https://www.udemy.com/power-bi-desktop-masterclass-data-analysis-for-everyone/"
"e863e72cb0d170f788ceef996f5474ff695d0cd2","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Tableau in Practice - A Step by Step Complete Course","Current price: 10 €","/tableau-complete-course","5 hours on-demand video","05:02:20","English","Last updated 6/2017","Full lifetime access","55 Lectures","2.8 (37 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 200 €","","2,044 students enrolled","Access on mobile and TV","https://www.udemy.com/tableau-complete-course/"
"822b2c9705b0967d86ce7c4a78f0945de5fd2249","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","SAS Macro Programming By Example","Current price: 10 €","/sas-macro-programming-by-example","1.5 hours on-demand video","01:41:00","English","Last updated 10/2017","10 Supplemental Resources","17 Lectures","3.9 (129 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 20 €","","2,747 students enrolled","Full lifetime access","https://www.udemy.com/sas-macro-programming-by-example/"
"9b9bfa56b1705931bb31aa14082ce619fe0b4c57","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","Best Seller","English [Auto-generated]","Text Mining and Sentiment Analysis with Tableau and R","Current price: 10 €","/text-mining-and-sentiment-analysis-with-tableau-and-r","4 hours on-demand video","03:56:59","English","Last updated 11/2017","6 Articles","35 Lectures","4.2 (9 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 95 €","4.2","112 students enrolled","8 Supplemental Resources","https://www.udemy.com/text-mining-and-sentiment-analysis-with-tableau-and-r/"
"e4ed7640902bdabf1a107ab554181fe18828684e","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","New","","Statistics for Data Analysis Using R","Current price: 10 €","/statistics-using-r","12.5 hours on-demand video","12:27:10","English","Last updated 11/2017","13 Articles","110 Lectures","4.7 (50 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 145 €","4.7","324 students enrolled","24 Supplemental Resources","https://www.udemy.com/statistics-using-r/"
"9dbb5713b119e08270d5c5d9da99e22c438f82f6","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Mastering Hadoop: The How to Guide of a Practical Approach","Current price: 10 €","/mastering-hadoop-the-how-to-guide-of-a-practical-approach","7 hours on-demand video","07:07:46","English","Last updated 8/2016","3 Supplemental Resources","23 Lectures","3.7 (45 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 145 €","","5,371 students enrolled","Full lifetime access","https://www.udemy.com/mastering-hadoop-the-how-to-guide-of-a-practical-approach/"
"503c761a5c6c0297d1e6afc2fbe70b3763cc0c97","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","Best Seller","English [Auto-generated]","Scale Your Business With Web Analytics & Conversion Strategy","Current price: 10 €","/web-analytics-conversion-strategy","5 hours on-demand video","05:01:37","English","Last updated 5/2017","13 Articles","87 Lectures","4.4 (82 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 200 €","4.4","1,301 students enrolled","4 Supplemental Resources","https://www.udemy.com/web-analytics-conversion-strategy/"
"029ed9a794e7f64c5df26347e9bdb956ba25f19f","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Become QlikView Designer from Scratch","Current price: 10 €","/become-qlikview-designer-from-scratch","5.5 hours on-demand video","05:45:52","English","Last updated 8/2017","4 Articles","42 Lectures","4.2 (399 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 100 €","","3,202 students enrolled","1 Supplemental Resource","https://www.udemy.com/become-qlikview-designer-from-scratch/"
"c8e113d91340fc902543c69285d5496478044d24","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","From 0 To 1:SQL And Databases - Heavy Lifting","Current price: 10 €","/sql-and-databases","14.5 hours on-demand video","14:24:12","English","Last updated 3/2017","136 Supplemental Resources","68 Lectures","4.1 (116 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 50 €","","3,595 students enrolled","Full lifetime access","https://www.udemy.com/sql-and-databases/"
"0d0603813f8b9ea37795ac5b9d620b64d4d2d65f","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","New","English [Auto-generated]","Statistical analysis in Excel","Current price: 10 €","/statistical-analysis-in-excel","1.5 hours on-demand video","01:18:00","English","Last updated 10/2017","1 Article","16 Lectures","5.0 (2 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 20 €","5.0","125 students enrolled","2 Supplemental Resources","https://www.udemy.com/statistical-analysis-in-excel/"
"8e037915514c9612e5996b5ebc745d22e0d34998","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Business Analysis: Developing Requirements","Current price: 10 €","/developing-requirements","4.5 hours on-demand video","04:27:52","English","Last updated 12/2016","1 Article","26 Lectures","4.3 (306 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 160 €","","3,263 students enrolled","1 Supplemental Resource","https://www.udemy.com/developing-requirements/"
"9f1a574a625bd7df44b94b0afdcdbe0a48823bde","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Data Mining Through Cluster Analysis Using Python","Current price: 10 €","/clusteranalysisandunsupervisedmachinelearningwithpython","1 hour on-demand video","47:42","English","Last updated 11/2017","3 Articles","15 Lectures","4.4 (16 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 195 €","","2,137 students enrolled","6 Supplemental Resources","https://www.udemy.com/clusteranalysisandunsupervisedmachinelearningwithpython/"
"71e2acf8884dcad254fe9d5fcaa41d64578f2583","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Essential Presentations for Business Analysts and Consultant","Current price: 10 €","/essential-presentations-for-business-analysts-and-consultant","2 hours on-demand video","01:59:32","English","Last updated 9/2017","1 Article","51 Lectures","3.9 (32 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 90 €","","1,468 students enrolled","33 Supplemental Resources","https://www.udemy.com/essential-presentations-for-business-analysts-and-consultant/"
"9dd33fc14188f0c43f0d936e63b3c3e77d094e14","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","New","English [Auto-generated]","Data Science: Master Machine Learning Without Coding","Current price: 10 €","/hands-on-machine-learning-without-writing-code","2 hours on-demand video","01:52:47","English","Last updated 11/2017","10 Articles","45 Lectures","4.5 (14 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 100 €","4.5","1,881 students enrolled","4 Supplemental Resources","https://www.udemy.com/hands-on-machine-learning-without-writing-code/"
"345853b431fcac6e4f88d6b6bc6c99eaba601086","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Practical Data Cleaning","Current price: 10 €","/practical-data-cleaning","38 mins on-demand video","38:09","English","Last updated 6/2017","1 Supplemental Resource","7 Lectures","3.7 (18 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 20 €","","2,379 students enrolled","Full lifetime access","https://www.udemy.com/practical-data-cleaning/"
"6a008a35b7304b5a19d36cec3f165e220b355a96","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","Best Seller","","Business Analyst: Software Testing Processes & Techniques","Current price: 10 €","/software-testing-business-analyst","3.5 hours on-demand video","03:16:53","English","Last updated 10/2017","5 Articles","35 Lectures","4.4 (168 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 95 €","4.4","1,914 students enrolled","9 Supplemental Resources","https://www.udemy.com/software-testing-business-analyst/"
"9614e644dfb3d9e0e39797ee4ee31021d696952b","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Applied Data Science with R","Current price: 10 €","/applied-data-science-with-r","11 hours on-demand video","10:57:31","English","Last updated 1/2017","3 Articles","55 Lectures","4.3 (251 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 100 €","","3,829 students enrolled","2 Supplemental Resources","https://www.udemy.com/applied-data-science-with-r/"
"07563e199d95f8c60b63008f65f77f4619e7c4bc","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","New","English [Auto-generated]","Tableau Hands-on: Learn Data Visualization with Tableau 10","Current price: 10 €","/tableau-data-visualization","6 hours on-demand video","05:57:17","English","Last updated 9/2017","1 Article","46 Lectures","3.8 (25 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 185 €","3.8","2,409 students enrolled","3 Supplemental Resources","https://www.udemy.com/tableau-data-visualization/"
"bd33c585fe348469ec4f6adda5e4b706af1941e0","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","Best Seller","English [Auto-generated]","Apache Spark 2.0 + Java : DO Big Data Analytics & ML","Current price: 10 €","/apache-spark-20-java-do-big-data-analytics-ml","7.5 hours on-demand video","07:44:57","English","Last updated 1/2017","11 Articles","59 Lectures","4.3 (194 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 200 €","4.3","1,943 students enrolled","4 Supplemental Resources","https://www.udemy.com/apache-spark-20-java-do-big-data-analytics-ml/"
"9cf4197926dc6bcceef90dc5df179db243140d6b","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","New","English [Auto-generated]","Introduction to Data Analysis using EXCEL for Beginners","Current price: 10 €","/business-data-analysis-excel,/business-data-analysis-excel","9 hours on-demand video","09:10:08","English","Last updated 11/2017","145 Supplemental Resources","99 Lectures","4.5 (38 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 195 €","4.5","10,643 students enrolled","Full lifetime access","https://www.udemy.com/business-data-analysis-excel/"
"e12b6e0d6fbe31d103652865728b24cfa9cf23ef","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Introduction to Data Science","Current price: 10 €","/learn-data-science","3 hours on-demand video","03:04:08","English","Last updated 11/2016","1 Supplemental Resource","39 Lectures","4.3 (200 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 20 €","","1,765 students enrolled","Full lifetime access","https://www.udemy.com/learn-data-science/"
"ad82aa66e30f1af04d3d16c344d5bf1c7a18cd34","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Data Storytelling: Deliver Insights via Compelling Stories","Current price: 10 €","/data-storytelling","2 hours on-demand video","01:59:10","English","Last updated 6/2017","4 Supplemental Resources","22 Lectures","4.2 (285 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 75 €","","2,157 students enrolled","Full lifetime access","https://www.udemy.com/data-storytelling/"
"1067ad7b22c67a0967b18a0dd5ae2ea44651c18c","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Amazon (AWS) QuickSight - Getting Started","Current price: 10 €","/amazon-aws-quicksight-getting-started,/amazon-aws-quicksight-getting-started","5.5 hours on-demand video","05:43:08","English","Last updated 11/2017","4 Articles","73 Lectures","4.6 (50 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 110 €","","612 students enrolled","9 Supplemental Resources","https://www.udemy.com/amazon-aws-quicksight-getting-started/"
"db509f1a1dab19b0069546d99c60ad564f09790a","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Learn By Example : Qlikview","Current price: 10 €","/learn-by-example-qlikview","3 hours on-demand video","02:47:15","English","Last updated 5/2017","3 Supplemental Resources","27 Lectures","3.7 (36 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 50 €","","6,454 students enrolled","Full lifetime access","https://www.udemy.com/learn-by-example-qlikview/"
"0c24ce23ab4e610c3f9ea399f7c3aab84b61284b","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Complete Data Analysis Course For Beginners","Current price: 10 €","/data-analysis-course-for-beginners","2.5 hours on-demand video","02:41:23","English","Last updated 10/2017","6 Supplemental Resources","82 Lectures","4.2 (157 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 195 €","","904 students enrolled","Full lifetime access","https://www.udemy.com/data-analysis-course-for-beginners/"
"ebc60060d4cd2975416c87bcbb8fc6681f8a4965","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","","Complete Introduction to Business Data Analysis","Current price: 10 €","/the-complete-introduction-to-business-data-analysis","4 hours on-demand video","04:20:15","English","Last updated 7/2017","29 Articles","68 Lectures","4.5 (448 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 100 €","","3,453 students enrolled","Full lifetime access","https://www.udemy.com/the-complete-introduction-to-business-data-analysis/"
"8e6f4d2965c187f2584d514afba1a819cb20695d","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Target Audience Training: Identify Your Ideal Customer","Current price: 10 €","/how-to-find-your-target-audience-in-less-than-30-minutes,/how-to-find-your-target-audience-in-less-than-30-minutes","1 hour on-demand video","01:02:51","English","Last updated 7/2015","1 Article","12 Lectures","4.7 (60 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 200 €","","8,634 students enrolled","1 Supplemental Resource","https://www.udemy.com/how-to-find-your-target-audience-in-less-than-30-minutes/"
"44c099209254da5997b320eb3ba2243b1ef287cc","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Tableau 10 Desktop Training","Current price: 10 €","/tableau-10","7 hours on-demand video","07:06:10","English","Last updated 6/2017","1 Article","70 Lectures","4.3 (314 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 200 €","","1,531 students enrolled","Full lifetime access","https://www.udemy.com/tableau-10/"
"89eabfb6c9569888f01499b0bc4f12d3d7fde91e","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","","Business Analyst: Project Management Techniques and Tools","Current price: 10 €","/project-management-for-business-analyst","5 hours on-demand video","05:17:02","English","Last updated 10/2017","6 Articles","55 Lectures","4.5 (211 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 110 €","","2,210 students enrolled","13 Supplemental Resources","https://www.udemy.com/project-management-for-business-analyst/"
"9d00441b3cee8fed7ae885c7a1957c287d244f50","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Learn R By Intensive Practice","Current price: 10 €","/learn-r-by-intensive-practice","6 hours on-demand video","05:51:09","English","Last updated 3/2017","4 Articles","47 Lectures","3.8 (184 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 200 €","","4,090 students enrolled","4 Supplemental Resources","https://www.udemy.com/learn-r-by-intensive-practice/"
"8d4d8139f6e19390788ea8f011388e0d344434a4","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Learn By Example: Statistics and Data Science in R","Current price: 10 €","/statistics-and-data-science-in-r","9 hours on-demand video","09:07:16","English","Last updated 12/2016","132 Supplemental Resources","82 Lectures","4.1 (267 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 50 €","","3,490 students enrolled","Full lifetime access","https://www.udemy.com/statistics-and-data-science-in-r/"
"adb97e83115239c000f0f9f8df5e2cd934d621a7","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","Best Seller","English [Auto-generated]","SPSS For Research","Current price: 10 €","/spss-for-research","14 hours on-demand video","14:03:29","English","Last updated 6/2015","1 Article","149 Lectures","4.4 (268 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 50 €","4.4","9,311 students enrolled","Full lifetime access","https://www.udemy.com/spss-for-research/"
"bf4a953e999cc83897f150ac7d235de516ab86ad","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Machine Learning for Data Science","Current price: 10 €","/machine-learning-for-data-science","3 hours on-demand video","02:47:50","English","Last updated 1/2017","2 Supplemental Resources","38 Lectures","4.4 (111 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 95 €","","3,525 students enrolled","Full lifetime access","https://www.udemy.com/machine-learning-for-data-science/"
"97c928dec52ef35e0787e52888735f64bef3b384","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Regression, Data Mining, Text Mining, Forecasting using R","Current price: 10 €","/data-science-using-r","32 hours on-demand video","32:07:47","English","Last updated 10/2017","5 Articles","174 Lectures","3.9 (219 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 100 €","","2,737 students enrolled","32 Supplemental Resources","https://www.udemy.com/data-science-using-r/"
