url	Search Course 2_link	Search Course 3	Search Course 3_link	Badge Content Text	Badge Content Link	Badge Content Link_link	Search Course 4	Search Course 5	Search Course 6	Search Course 7	Search Course 8	Search Course 9	Search Course 12	Search Course 13	Search Course 14	Search Course 14_link
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=29	https://www.udemy.com/the-fundamentals-of-business-intelligence/	The Fundamentals of Business Intelligence	https://www.udemy.com/the-fundamentals-of-business-intelligence/				Michael McDonald• Finance Professor and Corporate Consultant	BI; What it does and why it's so essential	7 lectures	1 hour	Beginner Level		$20	4.2	(26 ratings)	https://www.udemy.com/the-fundamentals-of-business-intelligence/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=29	https://www.udemy.com/building-interactive-graphs-with-ggplot2-and-shiny/	Building Interactive Graphs with ggplot2 and Shiny	https://www.udemy.com/building-interactive-graphs-with-ggplot2-and-shiny/				Packt Publishing• Tech Knowledge in Motion	Build stunning graphics and interactive visuals for real-time data analysis and visualization with ggplot2 and Shiny	40 lectures	1.5 hours	All Levels		$85	3.9	(24 ratings)	https://www.udemy.com/building-interactive-graphs-with-ggplot2-and-shiny/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=29	https://www.udemy.com/data-analysis-black-magic-with-excel/	Data Analysis Black Magic with Excel	https://www.udemy.com/data-analysis-black-magic-with-excel/				Info Artist• Experts in advanced data analytics and business intelligence	"A fast-paced course on how to do data analysis right, based on real-life cases, to learn useful Excel techniques"	16 lectures	1.5 hours	All Levels		$35	4.7	(5 ratings)	https://www.udemy.com/data-analysis-black-magic-with-excel/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=29	https://www.udemy.com/how-to-create-dashboards-with-google-data-studio/	How To Create Dashboards With Google Data Studio	https://www.udemy.com/how-to-create-dashboards-with-google-data-studio/				Jayadeep Rath• Digital Marketer | Google Adwords Certified	Learn how to transform raw data into data visualizations that tell great data stories to drive data driven decisions.	40 lectures	4.5 hours	All Levels		$20	4.5	(2 ratings)	https://www.udemy.com/how-to-create-dashboards-with-google-data-studio/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=29	https://www.udemy.com/python-step-into-the-world-of-machine-learning/	Python: Step into the World of Machine Learning	https://www.udemy.com/python-step-into-the-world-of-machine-learning/				Packt Publishing• Tech Knowledge in Motion	Apply your existing Python skills to the highly lucrative fields of machine learning and deep learning.	121 lectures	7 hours	Intermediate Level		$200	2.7	(8 ratings)	https://www.udemy.com/python-step-into-the-world-of-machine-learning/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=29	https://www.udemy.com/sql-for-beginners-learn-through-10-examples/	"SQL for Beginners: Learn through 10 examples, data provided!"	https://www.udemy.com/sql-for-beginners-learn-through-10-examples/				Erik Rood• Analyst at Google	"For non-technical students to learn how to write SQL, all class content provided so you can follow along!"	18 lectures	1.5 hours	Beginner Level		$25	4.3	(10 ratings)	https://www.udemy.com/sql-for-beginners-learn-through-10-examples/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=29	https://www.udemy.com/tableau-10-complete-data-visualization-solutions/	Tableau 10: Complete Data Visualization Solutions	https://www.udemy.com/tableau-10-complete-data-visualization-solutions/				Packt Publishing• Tech Knowledge in Motion	Explore all the new features of Tableau 10 and unlock a smarter approach to business analytics	64 lectures	6.5 hours	All Levels		$200	3.7	(5 ratings)	https://www.udemy.com/tableau-10-complete-data-visualization-solutions/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=30	https://www.udemy.com/creating-seamless-mosaics-from-air-photos/	PCI Geomatics - Creating seamless mosaics from Air photos	https://www.udemy.com/creating-seamless-mosaics-from-air-photos/				"Kevin JONES• Director, Marketing and Pre Sales"	Learn how to take raw air photos and create completely seamless ortho mosaics.	6 lectures	36 mins	Intermediate Level	English [Auto-generated]		4.8	(18 ratings)	https://www.udemy.com/creating-seamless-mosaics-from-air-photos/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=30	https://www.udemy.com/multiple-regression-analysis-with-r/	Multiple Regression Analysis with R	https://www.udemy.com/multiple-regression-analysis-with-r/				Diego Fernandez• Exfinsis	Learn multiple regression analysis main concepts from basic to expert level through a practical course with R.	36 lectures	3.5 hours	All Levels		$50	3.8	(11 ratings)	https://www.udemy.com/multiple-regression-analysis-with-r/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=30	https://www.udemy.com/ibm-spss-modeler-techniques-for-missing-data/	IBM SPSS Modeler: Techniques for Missing Data	https://www.udemy.com/ibm-spss-modeler-techniques-for-missing-data/				Sandy Midili• Business Analytics Training Manager	IBM SPSS Modeler Seminar Series	20 lectures	3.5 hours	Intermediate Level		$50	3.9	(12 ratings)	https://www.udemy.com/ibm-spss-modeler-techniques-for-missing-data/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=30	https://www.udemy.com/compstat-analytics-let-the-numbers-do-the-talking/	Compstat Analytics-Let The Numbers Do the Talking	https://www.udemy.com/compstat-analytics-let-the-numbers-do-the-talking/				"Charles Rambo• Senior Instructor and Lieutenant Commander (ret.), FCSO"	Let the Numbers Do the Talking	7 lectures	1 hour	All Levels		$75	5	(2 ratings)	https://www.udemy.com/compstat-analytics-let-the-numbers-do-the-talking/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=30	https://www.udemy.com/fundamentals-of-data-manipulation-and-visualization-in-excel/	Fundamentals of Data Manipulation and Visualization in Excel	https://www.udemy.com/fundamentals-of-data-manipulation-and-visualization-in-excel/				Strategic Management Solutions• Business analytics for strategic advantage	Foundational Skills for Spreadsheet Modeling and Agile Spreadsheet Design	33 lectures	2 hours	All Levels		$90	3.8	(20 ratings)	https://www.udemy.com/fundamentals-of-data-manipulation-and-visualization-in-excel/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=30	https://www.udemy.com/advanced-data-manipulation-and-visualization-in-excel/	Advanced Data Manipulation in Excel	https://www.udemy.com/advanced-data-manipulation-and-visualization-in-excel/				Strategic Management Solutions• Business analytics for strategic advantage	Power Techniques for Spreadsheet Agility and Modeling	23 lectures	2 hours	Intermediate Level		$160	4.2	(11 ratings)	https://www.udemy.com/advanced-data-manipulation-and-visualization-in-excel/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=30	https://www.udemy.com/fuzzy-logic-a-practical-introduction/	Fuzzy Logic - A practical introduction	https://www.udemy.com/fuzzy-logic-a-practical-introduction/				"Mr Petrus Rohland• Engineer, Entrepreneur, Educator"	A comprehensive introduction that can have you up-and-running with your first Fuzzy Logic system within minutes.	11 lectures	33 mins	Beginner Level		$20	3.7	(13 ratings)	https://www.udemy.com/fuzzy-logic-a-practical-introduction/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=30	https://www.udemy.com/training-in-r-for-business-analytics-a-beginners-guide/	Learn R for Business Analytics from Basics	https://www.udemy.com/training-in-r-for-business-analytics-a-beginners-guide/				Analytics 17• Data Science Experts	Know basics of Business Analytics ?! Work-out those skills further on R-platform. Learn R for BA over a weekend !	14 lectures	1.5 hours	Beginner Level	English [Auto-generated]	$20	3.6	(17 ratings)	https://www.udemy.com/training-in-r-for-business-analytics-a-beginners-guide/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=30	https://www.udemy.com/dashboards-101-using-metrics-to-improve-performance/	Dashboards 101 - Using Metrics to Improve Performance	https://www.udemy.com/dashboards-101-using-metrics-to-improve-performance/				"Bob Norton• Experienced CEO Expert in Management, Leadership and Systems"	"Run a Business by the Numbers, Improve it Constantly and Project What Will Happen to be Ahead of the Competition"	6 lectures	1 hour	Beginner Level		$30	4.3	(8 ratings)	https://www.udemy.com/dashboards-101-using-metrics-to-improve-performance/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=30	https://www.udemy.com/learn-the-new-advanced-analytics-charts-in-excel-2016-today/	Learn the new advanced analytics charts in EXCEL 2016 today	https://www.udemy.com/learn-the-new-advanced-analytics-charts-in-excel-2016-today/				Luc Zio• Adjunct faculty of Math and Statistics	Master new statistical charting tools in EXCEL 2016 for data analysis	24 lectures	1.5 hours	All Levels		$20	3.7	(14 ratings)	https://www.udemy.com/learn-the-new-advanced-analytics-charts-in-excel-2016-today/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=30	https://www.udemy.com/essential-analytics-for-solo-and-small-business-owners/	Essential Analytics for Solo and Small Business Owners	https://www.udemy.com/essential-analytics-for-solo-and-small-business-owners/				"Susan Kawa• Career scientist, bringing the power of simple analytics to the small business community"	Harness the power of Excel toolpak. ROCK your statistics! MASTER data driven decision making. Your success depends on it	59 lectures	4.5 hours	Beginner Level		$25	3.8	(11 ratings)	https://www.udemy.com/essential-analytics-for-solo-and-small-business-owners/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=30	https://www.udemy.com/data-analysis-essential-skills-for-managers/	Supercharge Your Business: your roadmap for success!	https://www.udemy.com/data-analysis-essential-skills-for-managers/				Jane Crofts• Tableau Partner and Tableau Qualified Associate	"Giving YOU the skills to analyze and drastically improve your business' performance, boost profits and achieve success!"	10 lectures	1 hour	Beginner Level	English [Auto-generated]		4.2	(53 ratings)	https://www.udemy.com/data-analysis-essential-skills-for-managers/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=31	https://www.udemy.com/user-experience-ux-design-for-data-visualization/	Learn Data Visualization and Become Data Analyst	https://www.udemy.com/user-experience-ux-design-for-data-visualization/				"UI5 Community Network• Experts in Services, Consulting and Education"	Learn art and science of data visualization in 7 simple steps with real world examples.	21 lectures	1.5 hours	All Levels	English [Auto-generated]	$95	3.5	(14 ratings)	https://www.udemy.com/user-experience-ux-design-for-data-visualization/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=31	https://www.udemy.com/psychometrics/	Hands on Psychometrics using SPSS and AMOS	https://www.udemy.com/psychometrics/				"Dr. Sanjay Singh• Assistant Professor, Erasmus Mundus WILLPower Fellow"	"Learn to develop a psychometric test from SCRATCH, Establish reliability and validity, do standardisation"	86 lectures	6 hours	All Levels	English [Auto-generated]	$195	4.8	(3 ratings)	https://www.udemy.com/psychometrics/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=31	https://www.udemy.com/big-data-analytics/	Guide to Big Data Analytics: Origination to Opportunities	https://www.udemy.com/big-data-analytics/				RankOne Consulting• Business Unplugged	"Grounding in basic & advanced big data analytic methods, technology and tools"	59 lectures	2.5 hours	Beginner Level		$60	3.1	(17 ratings)	https://www.udemy.com/big-data-analytics/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=31	https://www.udemy.com/microsoft-excel-in-75-minutes-part-1/	Microsoft Excel in 75 minutes - Part 1	https://www.udemy.com/microsoft-excel-in-75-minutes-part-1/				Startup Saturdays• Thought leaders in entrepreneurship and business	Learn the most valuable features of Microsoft Excel in under 75 minutes. Get 100% completion on this class.	11 lectures	1 hour	All Levels	English [Auto-generated]	$20	4.1	(4 ratings)	https://www.udemy.com/microsoft-excel-in-75-minutes-part-1/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=31	https://www.udemy.com/forecasting-fundamentals/	Need to predict the future?	https://www.udemy.com/forecasting-fundamentals/				Mark Blessington• Founder at Mark Blessington Inc	"Master the fundamentals of sales forecasting, and help your company improve forecast accuracy."	9 lectures	1 hour	Beginner Level		$30	4.2	(6 ratings)	https://www.udemy.com/forecasting-fundamentals/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=31	https://www.udemy.com/lparacademy/	9 Questions That You Need On ALL Surveys & Questionnaires	https://www.udemy.com/lparacademy/				"LPAR Academy• Online programs in business, health and communications"	"Business Surveys, Measure results, easy-to-understand lessons, fundamentals of questionnaires, & surveys, LPAR Academy"	17 lectures	1 hour	Beginner Level	English [Auto-generated]	$20	3.5	(3 ratings)	https://www.udemy.com/lparacademy/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=31	https://www.udemy.com/business-forecasting-with-google-sheets/	Business Forecasting with Google Sheets	https://www.udemy.com/business-forecasting-with-google-sheets/				Alex Tolley• University Lecturer	Increase your income and career prospects with business forecasting skills	37 lectures	4 hours	Beginner Level	English [Auto-generated]	$25	3	(7 ratings)	https://www.udemy.com/business-forecasting-with-google-sheets/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=31	https://www.udemy.com/haskell-data-analysis-made-easy/	Haskell: Data Analysis Made Easy	https://www.udemy.com/haskell-data-analysis-made-easy/				Packt Publishing• Tech Knowledge in Motion	Master the art of data analysis by unleashing the power of Haskell	64 lectures	7 hours	Beginner Level		$200	3.7	(7 ratings)	https://www.udemy.com/haskell-data-analysis-made-easy/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=31	https://www.udemy.com/work-hacking-business-data/	How to Use Your Income Statement as a Roadmap to Success	https://www.udemy.com/work-hacking-business-data/				Dan Strongin• Past President of the American Cheese Society-Chef and Coach	"Learn to master the flaw of averages, limited comparisons, and pickled percentages for better results."	8 lectures	1 hour	All Levels	English [Auto-generated]	$35	4	(1 rating)	https://www.udemy.com/work-hacking-business-data/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=31	https://www.udemy.com/cnn-zero-to-full-real-world-apps/	Convolutional Neural Networks: Zero to Full Real-World Apps	https://www.udemy.com/cnn-zero-to-full-real-world-apps/				"Mauricio Maroto• Economist Data Scientist +2,500 students and growing!"	The BEST Resource for Creating your own Convolutional Neural Networks Applications	81 lectures	5.5 hours	Beginner Level	English [Auto-generated]	$195	4.5	(2 ratings)	https://www.udemy.com/cnn-zero-to-full-real-world-apps/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=31	https://www.udemy.com/data-mining/	Data Mining	https://www.udemy.com/data-mining/				The Art Of Service• Quality education for Career Driven IT Professionals	"An introductory course about understanding patterns, process, tools of data mining."	58 lectures	5.5 hours	All Levels	English [Auto-generated]	$50	2.8	(21 ratings)	https://www.udemy.com/data-mining/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=31	https://www.udemy.com/learningcbc-chinese/	Predict Consumer Decisions with Choice-Based Conjoint: 中国	https://www.udemy.com/learningcbc-chinese/				Luke Greenacre• Assistant Professor of Marketing and Market Research	Showing you how to run Choice Based Conjoint experiments to predict people's decisions. Includes Chinese 中国 translations	34 lectures	4.5 hours	All Levels	Simplified Chinese	$90	4.5	(2 ratings)	https://www.udemy.com/learningcbc-chinese/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=32	https://www.udemy.com/excel-for-top-mbas-and-wannabes/	Excel For Top MBAs (And Wannabes)	https://www.udemy.com/excel-for-top-mbas-and-wannabes/				Bruce Vann• Darden MBA	MS Excel cases walked through by a top 10 MBA instructor	64 lectures	5 hours	All Levels			4.5	(2 ratings)	https://www.udemy.com/excel-for-top-mbas-and-wannabes/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=32	https://www.udemy.com/real-world-sql-server-profiler/	Real World SQL Server Profiler	https://www.udemy.com/real-world-sql-server-profiler/				Mike West• SQL Server and Machine Learning Evangelist	Master the Fundamentals of SQL Server Profiler	33 lectures	1 hour	Beginner Level		$20	4.5	(1 rating)	https://www.udemy.com/real-world-sql-server-profiler/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=32	https://www.udemy.com/understand-your-business-earn-more-money/	Predict to Win in Business with Excel and Numbers	https://www.udemy.com/understand-your-business-earn-more-money/				Dan Strongin• Past President of the American Cheese Society-Chef and Coach	"Don't just ""keep the books,"" see the future, know what to do and when, using every day data from existing reports"	45 lectures	6 hours	All Levels	English [Auto-generated]	$65	3.5	(3 ratings)	https://www.udemy.com/understand-your-business-earn-more-money/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=32	https://www.udemy.com/real-time-streaming-using-apache-spark-streaming/	Real Time Streaming using Apache Spark Streaming	https://www.udemy.com/real-time-streaming-using-apache-spark-streaming/				Packt Publishing• Tech Knowledge in Motion	Analyze data in real-time using the Apache Spark Streaming API	13 lectures	1 hour	Intermediate Level		$125	3.4	(6 ratings)	https://www.udemy.com/real-time-streaming-using-apache-spark-streaming/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=32	https://www.udemy.com/erp-microsoft-dynamics-nav-module-and-functionality-overview/	ERP-Microsoft Dynamics NAV module and functionality overview	https://www.udemy.com/erp-microsoft-dynamics-nav-module-and-functionality-overview/				ABC Tuts• Designer / Developer / IT Manager	Learn how to perform basic activities in Microsoft Dynamics NAV!	17 lectures	1.5 hours	Beginner Level		$50	3.6	(11 ratings)	https://www.udemy.com/erp-microsoft-dynamics-nav-module-and-functionality-overview/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=32	https://www.udemy.com/modeling-workflow-patterns-in-tibco-business-studio/	Modeling Workflow Patterns in TIBCO Business Studio	https://www.udemy.com/modeling-workflow-patterns-in-tibco-business-studio/				Instructor TIBCO Education• TIBCO Education Network	Selected workflow control and resource patterns	18 lectures	1 hour	Beginner Level	English [Auto-generated]	$20	3.3	(5 ratings)	https://www.udemy.com/modeling-workflow-patterns-in-tibco-business-studio/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=32	https://www.udemy.com/knowledge-management/	Knowledge Management	https://www.udemy.com/knowledge-management/				The Art Of Service• Quality education for Career Driven IT Professionals	An introductory course about understanding knowledge management and its different concepts.	76 lectures	8 hours	All Levels		$50	3.5	(15 ratings)	https://www.udemy.com/knowledge-management/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=32	https://www.udemy.com/market-basket-analysis-linear-discriminant-analysis-with-r/	Market Basket Analysis & Linear Discriminant Analysis with R	https://www.udemy.com/market-basket-analysis-linear-discriminant-analysis-with-r/				Gopal Prasad Malakar• Credit Card Analytics Professional- Trains Machine Learning	"Master: Association rules (MBA) & it's usage, Linear Discriminant Analysis (LDA) for classification & variable selection"	36 lectures	3.5 hours	All Levels		$20	5	(2 ratings)	https://www.udemy.com/market-basket-analysis-linear-discriminant-analysis-with-r/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=32	https://www.udemy.com/analytic-processes/	Analytic Habits	https://www.udemy.com/analytic-processes/				Yiding J• Expert in financial and data analysis	A set of highly effective and easy to enforce habits that professionalize your analytic work	22 lectures	1 hour	Beginner Level		$20	4.4	(7 ratings)	https://www.udemy.com/analytic-processes/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=32	https://www.udemy.com/learning-path-sql-up-and-running-with-sql-server-2016/	Learning Path: SQL: Up and Running with SQL Server 2016	https://www.udemy.com/learning-path-sql-up-and-running-with-sql-server-2016/				Packt Publishing• Tech Knowledge in Motion	"Deep dive into administration, maintenance and automation"	50 lectures	6.5 hours	Beginner Level		$200	3.8	(3 ratings)	https://www.udemy.com/learning-path-sql-up-and-running-with-sql-server-2016/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=32	https://www.udemy.com/google-analytics-officially-certified-in-just-5-hours/	Google Analytics: How To Get Certified (GAIQ test)	https://www.udemy.com/google-analytics-officially-certified-in-just-5-hours/				Giulia Staffieri• Analytics Expert - Google Analytics & AdWords certified -	Learn How to Pass the Google Analytics official test questions in JUST 5 HOURS ! Several Samples & detailed explanations	18 lectures	2 hours	All Levels		$100	4.4	(4 ratings)	https://www.udemy.com/google-analytics-officially-certified-in-just-5-hours/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=32	https://www.udemy.com/scrum-fundamentals/	Scrum Fundamentals	https://www.udemy.com/scrum-fundamentals/				Lean/Agile Coach at Lean-Kit Tomy Normen• Lean/Agile Coach	The most popular agile method	35 lectures	3.5 hours	All Levels		$30	4.2	(5 ratings)	https://www.udemy.com/scrum-fundamentals/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=33	https://www.udemy.com/basics-of-enterprise-data-conversion-using-microsoft-access/	"Data Analysis, Migration and Conversion with MS Access Excel"	https://www.udemy.com/basics-of-enterprise-data-conversion-using-microsoft-access/				"Vadim Mikhailenko• Enterpreneur, Consultant, Public Speaker, Educator"	"Learn how to extract the data from one application, modify and process it using business rules and load it to another"	17 lectures	2.5 hours	All Levels		$25	3.2	(12 ratings)	https://www.udemy.com/basics-of-enterprise-data-conversion-using-microsoft-access/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=33	https://www.udemy.com/business-analysis-essential-skills-training/	Business Analysis Skills For Higher Quality Deliverables	https://www.udemy.com/business-analysis-essential-skills-training/				Angelo Kalevela• Certified Business Analyst	Building your business analysis skill set to help you produce higher quality deliverables more quickly and efficiently.	11 lectures	32 mins	All Levels		$20	3.6	(5 ratings)	https://www.udemy.com/business-analysis-essential-skills-training/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=33	https://www.udemy.com/big-data-analytics-for-telecom/	Big Data Analytics for Telecom	https://www.udemy.com/big-data-analytics-for-telecom/				RankOne Consulting• Business Unplugged	Understanding the transformative nature of Big data analytics in Telecommunication service provider domain	27 lectures	1 hour	All Levels		$80	2.8	(23 ratings)	https://www.udemy.com/big-data-analytics-for-telecom/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=33	https://www.udemy.com/intro-to-trifacta-and-data-cleaning/	Intro to Trifacta: Clean Your Data Quickly and Easily	https://www.udemy.com/intro-to-trifacta-and-data-cleaning/				Curtis Seare and Ginette Methot• Curtis is Director of Analytics with 8+ Years of Experience	Learn a free tool that will reduce your data cleaning and data preparation time	48 lectures	2.5 hours	Beginner Level	English [Auto-generated]	$35	5	(1 rating)	https://www.udemy.com/intro-to-trifacta-and-data-cleaning/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=33	https://www.udemy.com/3-tools-for-visual-business-analysis-1/	Business Analysts : Get Results with Visual Analysis Tools	https://www.udemy.com/3-tools-for-visual-business-analysis-1/				Nilakantasrinivasan Janakiraman• Customer Experience & Business Transformation Leader	"Solve complex business problems visually with ease, clarity & confidence. No prior knowledge needed!"	15 lectures	1 hour	Beginner Level		$20	3.4	(7 ratings)	https://www.udemy.com/3-tools-for-visual-business-analysis-1/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=33	https://www.udemy.com/logistic-regression-using-r-in-10-steps/	Logistic Regression using R in 10 Steps	https://www.udemy.com/logistic-regression-using-r-in-10-steps/				Aze Analytics• Learn Data Analytics!	Learn to build Logistic Regression model using R with a real life case study!	11 lectures	1.5 hours	All Levels			3.9	(8 ratings)	https://www.udemy.com/logistic-regression-using-r-in-10-steps/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=33	https://www.udemy.com/business-analysis-102/	"Processes, Analytics & Forecasting with Business Analysis"	https://www.udemy.com/business-analysis-102/				Michael Boyle• MD Procurro Solutions GmbH	"Process Management, Data Modeling, Estimation, Forecasting and Probability"	33 lectures	2.5 hours	Intermediate Level	English [Auto-generated]	$200	4.3	(3 ratings)	https://www.udemy.com/business-analysis-102/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=33	https://www.udemy.com/elite-seo-course/	NEW Elite 2017 SEO Course With Video Review Of Your Website!	https://www.udemy.com/elite-seo-course/				Digital Marketing Courses 4U• Leading Provider of Online Digital Marketing Courses	Market Leading Search Engine Optimisation Course Taught By UK's #1 Bestselling SEO Expert and Author	7 lectures	6 hours	Beginner Level	English [Auto-generated]	$200	4.5	(1 rating)	https://www.udemy.com/elite-seo-course/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=33	https://www.udemy.com/mysql-8-recipes/	MySQL 8 Recipes	https://www.udemy.com/mysql-8-recipes/				Packt Publishing• Tech Knowledge in Motion	Recipes to guide you in MySQL 8 anytime	26 lectures	3 hours	Intermediate Level	English [Auto-generated]	$125	4	(1 rating)	https://www.udemy.com/mysql-8-recipes/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=33	https://www.udemy.com/machine-learning-data-analysis/	Machine Learning: Data Analysis 2017	https://www.udemy.com/machine-learning-data-analysis/				"EDULearning Academy, Inc• Programming Made Easy"	Machine Learning is the most up to date technique in data analysis. Learn this course and enjoy the top-paying jobs.	20 lectures	3 hours	All Levels		$200	3.1	(11 ratings)	https://www.udemy.com/machine-learning-data-analysis/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=33	https://www.udemy.com/learn-java-by-solving-100-coding-challenges/	Learn Java by solving 100 Coding Challenges	https://www.udemy.com/learn-java-by-solving-100-coding-challenges/				Robert Lee• Business Programmer	Earn your Java skills through solving popular coding challenges	111 lectures	2.5 hours	All Levels		$20	3.4	(4 ratings)	https://www.udemy.com/learn-java-by-solving-100-coding-challenges/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=33	https://www.udemy.com/qlikview-data-analysis/	QlikView: Data Analysis	https://www.udemy.com/qlikview-data-analysis/				Packt Publishing• Tech Knowledge in Motion	Learn efficient data analysis skills with the simple yet powerful tool—QlikView	24 lectures	2 hours	Beginner Level		$200	3.5	(1 rating)	https://www.udemy.com/qlikview-data-analysis/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=34	https://www.udemy.com/learn-the-normal-or-gaussian-distribution/	Learn the Normal or Gaussian distribution in statistics	https://www.udemy.com/learn-the-normal-or-gaussian-distribution/				Luc Zio• Adjunct faculty of Math and Statistics	Learn through clear lectures and hands-on solved problems how to fully understand the Normal Distribution.	18 lectures	1.5 hours	Beginner Level		$25	4.4	(6 ratings)	https://www.udemy.com/learn-the-normal-or-gaussian-distribution/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=34	https://www.udemy.com/dummy-variable-regression-and-conjoint-analysis-using-r/	Dummy Variable Regression & Conjoint (Survey) Analysis in R	https://www.udemy.com/dummy-variable-regression-and-conjoint-analysis-using-r/				Gopal Prasad Malakar• Credit Card Analytics Professional- Trains Machine Learning	"Dummy Variable regression (ANOVA / ANCOVA / structural shift), Conjoint analysis for product design Survey analysis"	19 lectures	2 hours	All Levels		$20	4	(2 ratings)	https://www.udemy.com/dummy-variable-regression-and-conjoint-analysis-using-r/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=34	https://www.udemy.com/logistic-regression-modeling/	Learn logistic regression modeling in 1 week	https://www.udemy.com/logistic-regression-modeling/				Predictive Analytics• Advanced Analytics Made Simple	"A hands-on, project-based training to help you quickly learn predictive modeling skills through real-world project work."	26 lectures	2.5 hours	All Levels			3.6	(4 ratings)	https://www.udemy.com/logistic-regression-modeling/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=34	https://www.udemy.com/how-big-data-is-defining-the-future-executive/	How Big Data is Defining the Future Executive	https://www.udemy.com/how-big-data-is-defining-the-future-executive/				"David Elsner• President, DHE Consulting"	"Information, Insights and Influence - Learn how big data is changing the role of the future business executive"	103 lectures	2.5 hours	All Levels		$70	4.3	(3 ratings)	https://www.udemy.com/how-big-data-is-defining-the-future-executive/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=34	https://www.udemy.com/cbdm-certified-business-data-modeler/	5) CBDM: Certified Business Data Modeler	https://www.udemy.com/cbdm-certified-business-data-modeler/				"Mr. Clive Finkelstein• ""Father"" of Information Engineering; Pearcey IT Hall of Fame; iCMG 2015 Enterprise Architecture Hall of Fame"	Business-Driven Data Modelling and Business Normalisation	30 lectures	6.5 hours	All Levels			3.1	(4 ratings)	https://www.udemy.com/cbdm-certified-business-data-modeler/#reviews
